# tw-L_01 (rta) — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Jun-15 14:56:08, uuid 38612a34-f26e-40af-9a87-aee1934236b6, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 90.75 dB\n89.1 dB C, 90.6 dB A\n90.7 dB 22 - 22k UNW\n40.0 dB >22k\n"
# freq_Hz	SPL_dB
4631.8601	69.084
4665.4244	69.150
4699.2320	69.109
4733.2846	69.061
4767.5839	68.893
4802.1318	68.756
4836.9300	69.104
4871.9804	69.412
4907.2848	69.140
4942.8450	68.857
4978.6629	68.439
5014.7403	68.018
5051.0792	67.568
5087.6814	67.237
5124.5489	68.181
5161.6834	69.038
5199.0871	69.058
5236.7619	68.976
5274.7096	67.971
5312.9323	67.061
5351.4320	66.950
5390.2107	66.890
5429.2704	67.225
5468.6131	67.563
5508.2409	67.932
5548.1559	68.194
5588.3602	67.724
5628.8557	67.315
5669.6447	67.295
5710.7293	67.349
5752.1116	67.849
5793.7938	68.417
5835.7780	69.389
5878.0664	70.169
5920.6613	69.904
5963.5649	69.683
6006.7793	69.697
6050.3069	69.550
6094.1500	68.609
6138.3107	67.721
6182.7914	67.086
6227.5945	66.779
6272.7222	67.955
6318.1769	68.996
6363.9610	69.456
6410.0769	69.866
6456.5270	70.074
6503.3136	70.133
6550.4393	69.607
6597.9065	69.154
6645.7177	68.977
6693.8753	68.850
6742.3818	68.901
6791.2399	68.912
6840.4520	68.785
6890.0208	68.712
6939.9487	68.816
6990.2384	69.014
7040.8926	69.517
7091.9138	69.993
7143.3047	70.384
7195.0681	70.735
7247.2065	70.966
7299.7227	71.101
7352.6195	70.965
7405.8997	70.964
7459.5659	71.341
7513.6209	71.434
7568.0677	70.766
7622.9091	70.204
7678.1478	69.922
7733.7868	69.872
7789.8290	70.406
7846.2774	70.621
7903.1347	70.060
7960.4041	69.509
8018.0885	68.982
8076.1908	68.483
8134.7142	68.046
8193.6617	67.816
8253.0364	68.043
8312.8413	68.156
8373.0796	68.024
8433.7544	68.044
8494.8688	68.378
8556.4261	68.562
8618.4295	68.444
8680.8822	68.518
8743.7875	68.965
8807.1486	68.983
8870.9688	68.192
