# ALL_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:25:24, uuid c9a754c2-6555-49df-aa42-ceae64aaff6c, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 88.02 dB\n85.4 dB C, 78.5 dB A\n86.0 dB 22 - 22k UNW\n52.3 dB >22k\n"
# freq_Hz	SPL_dB
26013.2545	38.200
26201.7573	37.720
26391.6260	37.248
26582.8706	36.777
26775.5011	36.409
26969.5274	36.057
27164.9597	35.469
27361.8082	34.849
27560.0831	34.352
27759.7949	33.871
27960.9538	33.568
28163.5704	33.285
28367.6552	32.931
28573.2189	32.570
28780.2723	32.268
28988.8260	31.972
29198.8910	31.746
29410.4782	31.527
29623.5986	31.359
29838.2634	31.196
30054.4838	30.824
30272.2709	30.436
30491.6363	30.137
30712.5913	29.845
30935.1474	29.693
31159.3162	29.550
31385.1094	29.513
31612.5389	29.482
31841.6164	29.619
32072.3539	29.763
32304.7634	29.934
32538.8570	30.106
32774.6470	30.273
33012.1456	30.439
33251.3652	30.179
33492.3183	29.909
33735.0174	29.675
33979.4753	29.441
34225.7045	28.908
34473.7181	28.372
34723.5289	27.748
34975.1499	27.123
35228.5942	26.327
35483.8752	25.534
35741.0059	24.961
36000.0000	24.384
36260.8708	23.580
36523.6321	22.779
36788.2974	22.126
37054.8805	21.473
37323.3955	20.836
37593.8562	20.191
37866.2767	19.368
38140.6714	18.547
38417.0544	17.783
38695.4402	17.029
38975.8433	16.453
39258.2784	15.878
39542.7600	15.323
39829.3032	14.774
40117.9227	14.313
40408.6337	13.855
40701.4514	13.425
40996.3909	13.009
41293.4676	12.747
41592.6971	12.485
41894.0949	12.214
42197.6768	11.951
42503.4586	11.774
42811.4561	11.549
43121.6856	10.893
43434.1631	10.251
43748.9050	9.730
44065.9276	9.226
44385.2474	8.860
44706.8812	8.500
45030.8457	8.189
45357.1578	7.896
45685.8345	7.721
46016.8928	7.562
46350.3502	7.501
46686.2240	7.436
47024.5316	7.336
