# w-L_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:19:01, uuid ecad4af5-72ae-41be-9ad5-ba9197298620, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 75.71 dB\n75.4 dB C, 62.7 dB A\n75.7 dB 22 - 22k UNW\n25.1 dB >22k\n"
# freq_Hz	SPL_dB
3839.0739	7.184
3866.8934	7.129
3894.9145	7.139
3923.1387	7.152
3951.5674	7.136
3980.2020	7.120
4009.0442	7.192
4038.0954	7.267
4067.3571	7.139
4096.8309	7.005
4126.5182	7.169
4156.4206	7.338
4186.5398	7.149
4216.8772	6.958
4247.4344	7.143
4278.2131	7.329
4309.2148	7.287
4340.4411	7.244
4371.8937	7.171
4403.5743	7.105
4435.4844	7.428
4467.6257	7.741
4500.0000	7.625
4532.6089	7.511
4565.4540	7.431
4598.5372	7.359
4631.8601	7.524
4665.4244	7.682
4699.2320	7.700
4733.2846	7.712
4767.5839	7.636
4802.1318	7.566
4836.9300	7.602
4871.9804	7.632
4907.2848	7.568
4942.8450	7.513
4978.6629	7.563
5014.7403	7.606
5051.0792	7.581
5087.6814	7.561
5124.5489	7.595
5161.6834	7.638
5199.0871	7.755
5236.7619	7.847
5274.7096	7.701
5312.9323	7.588
5351.4320	7.741
5390.2107	7.898
5429.2704	8.080
5468.6131	8.219
5508.2409	8.049
5548.1559	7.885
5588.3602	7.763
5628.8557	7.668
5669.6447	7.743
5710.7293	7.829
5752.1116	7.985
5793.7938	8.126
5835.7780	8.185
5878.0664	8.224
5920.6613	8.146
5963.5649	8.078
6006.7793	8.057
6050.3069	8.034
6094.1500	8.001
6138.3107	7.999
6182.7914	8.138
6227.5945	8.254
6272.7222	8.263
6318.1769	8.289
6363.9610	8.385
6410.0769	8.457
6456.5270	8.432
6503.3136	8.427
6550.4393	8.500
6597.9065	8.545
6645.7177	8.484
6693.8753	8.478
6742.3818	8.670
6791.2399	8.818
6840.4520	8.814
6890.0208	8.795
6939.9487	8.729
6990.2384	8.681
7040.8926	8.694
7091.9138	8.760
7143.3047	8.993
7195.0681	9.155
7247.2065	9.109
7299.7227	9.080
7352.6195	9.098
7405.8997	9.132
7459.5659	9.210
7513.6209	9.295
7568.0677	9.399
7622.9091	9.444
7678.1478	9.339
7733.7868	9.249
7789.8290	9.195
7846.2774	9.182
7903.1347	9.266
7960.4041	9.336
8018.0885	9.375
8076.1908	9.428
8134.7142	9.515
8193.6617	9.586
8253.0364	9.621
8312.8413	9.626
8373.0796	9.566
8433.7544	9.541
8494.8688	9.591
8556.4261	9.621
8618.4295	9.613
8680.8822	9.622
8743.7875	9.662
8807.1486	9.668
8870.9688	9.610
8935.2515	9.623
9000.0000	9.767
9065.2177	9.856
9130.9080	9.848
9197.0743	9.848
9263.7201	9.860
9330.8489	9.895
9398.4640	9.966
9466.5692	10.012
9535.1678	10.018
9604.2636	10.118
9673.8601	10.368
9743.9608	10.701
9814.5696	11.159
9885.6900	11.333
9957.3258	11.079
10029.4807	10.907
10102.1584	10.853
10175.3628	10.733
10249.0977	10.521
10323.3669	10.401
10398.1743	10.408
10473.5237	10.439
10549.4192	10.501
10625.8646	10.509
10702.8640	10.449
10780.4214	10.436
10858.5408	10.484
10937.2262	10.521
11016.4819	10.543
11096.3119	10.496
11176.7203	10.366
11257.7114	10.326
11339.2894	10.389
11421.4586	10.423
11504.2232	10.423
11587.5876	10.430
11671.5560	10.446
11756.1329	10.491
11841.3227	10.565
11927.1298	10.568
12013.5587	10.498
12100.6139	10.488
12188.2999	10.539
12276.6214	10.628
12365.5828	10.756
12455.1889	10.852
12545.4444	10.919
12636.3538	10.958
12727.9221	10.971
12820.1538	11.029
12913.0540	11.127
13006.6273	11.229
13100.8786	11.336
13195.8130	11.384
13291.4353	11.382
13387.7505	11.345
13484.7637	11.281
13582.4798	11.255
13680.9041	11.259
13780.0416	11.213
13879.8974	11.126
13980.4769	11.187
14081.7852	11.361
14183.8276	11.348
14286.6095	11.197
14390.1361	11.121
14494.4130	11.100
14599.4455	11.124
14705.2391	11.182
14811.7993	11.208
14919.1317	11.213
15027.2419	11.234
15136.1355	11.267
15245.8182	11.293
15356.2956	11.317
15467.5737	11.283
15579.6581	11.215
15692.5547	11.220
15806.2694	11.272
15920.8082	11.330
16036.1769	11.393
16152.3817	11.417
16269.4285	11.418
16387.3235	11.413
16506.0728	11.404
16625.6826	11.470
16746.1591	11.576
16867.5087	11.632
16989.7376	11.662
17112.8523	11.646
