# w-R_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:19:48, uuid bdafcd08-a547-46d7-8619-2c7f35d870e0, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 77.88 dB\n77.5 dB C, 62.7 dB A\n77.9 dB 22 - 22k UNW\n25.1 dB >22k\n"
# freq_Hz	SPL_dB
2734.3066	6.820
2754.1205	6.851
2774.0780	6.918
2794.1801	6.874
2814.4279	6.801
2834.8224	6.746
2855.3647	6.695
2876.0558	6.706
2896.8969	6.731
2917.8890	6.946
2939.0332	7.204
2960.3307	7.045
2981.7824	6.798
3003.3897	6.707
3025.1535	6.647
3047.0750	6.780
3069.1553	6.950
3091.3957	6.850
3113.7972	6.703
3136.3611	6.550
3159.0885	6.396
3181.9805	6.569
3205.0385	6.794
3228.2635	6.690
3251.6568	6.535
3275.2197	6.676
3298.9533	6.860
3322.8588	6.776
3346.9376	6.656
3371.1909	6.845
3395.6200	7.074
3420.2260	7.107
3445.0104	7.118
3469.9744	6.989
3495.1192	6.844
3520.4463	6.835
3545.9569	6.839
3571.6524	6.972
3597.5340	7.118
3623.6032	7.195
3649.8614	7.266
3676.3098	7.246
3702.9498	7.218
3729.7829	7.044
3756.8105	6.860
3784.0339	6.912
3811.4545	6.978
3839.0739	6.930
3866.8934	6.875
3894.9145	7.001
3923.1387	7.135
3951.5674	7.179
3980.2020	7.220
4009.0442	7.254
4038.0954	7.287
4067.3571	7.258
4096.8309	7.228
4126.5182	7.245
4156.4206	7.262
4186.5398	7.330
4216.8772	7.399
4247.4344	7.435
4278.2131	7.471
4309.2148	7.419
4340.4411	7.368
4371.8937	7.444
4403.5743	7.522
4435.4844	7.676
4467.6257	7.825
4500.0000	7.773
4532.6089	7.721
4565.4540	7.691
4598.5372	7.660
4631.8601	7.606
4665.4244	7.553
4699.2320	7.527
4733.2846	7.498
4767.5839	7.420
4802.1318	7.356
4836.9300	7.518
4871.9804	7.659
4907.2848	7.516
4942.8450	7.398
4978.6629	7.592
5014.7403	7.787
5051.0792	7.988
5087.6814	8.166
5124.5489	8.097
5161.6834	8.017
5199.0871	7.823
5236.7619	7.651
5274.7096	7.666
5312.9323	7.676
5351.4320	7.637
5390.2107	7.611
5429.2704	7.692
5468.6131	7.761
5508.2409	7.745
5548.1559	7.745
5588.3602	7.854
5628.8557	7.962
5669.6447	8.069
5710.7293	8.176
5752.1116	8.288
5793.7938	8.382
5835.7780	8.376
5878.0664	8.363
5920.6613	8.317
5963.5649	8.272
6006.7793	8.239
6050.3069	8.188
6094.1500	8.044
6138.3107	7.965
6182.7914	8.191
6227.5945	8.388
6272.7222	8.455
6318.1769	8.529
6363.9610	8.627
6410.0769	8.727
6456.5270	8.830
6503.3136	8.900
6550.4393	8.841
6597.9065	8.781
6645.7177	8.719
6693.8753	8.663
6742.3818	8.629
6791.2399	8.617
6840.4520	8.680
6890.0208	8.736
6939.9487	8.766
6990.2384	8.819
7040.8926	8.945
7091.9138	9.086
7143.3047	9.277
7195.0681	9.388
7247.2065	9.262
7299.7227	9.170
7352.6195	9.176
7405.8997	9.191
7459.5659	9.229
7513.6209	9.268
7568.0677	9.307
7622.9091	9.327
7678.1478	9.298
7733.7868	9.293
7789.8290	9.347
7846.2774	9.424
7903.1347	9.560
7960.4041	9.662
8018.0885	9.686
8076.1908	9.690
8134.7142	9.649
8193.6617	9.631
8253.0364	9.663
8312.8413	9.695
8373.0796	9.725
8433.7544	9.768
8494.8688	9.836
8556.4261	9.859
8618.4295	9.789
8680.8822	9.728
8743.7875	9.686
8807.1486	9.703
8870.9688	9.832
8935.2515	9.956
9000.0000	10.066
9065.2177	10.089
9130.9080	9.954
9197.0743	9.917
9263.7201	10.047
9330.8489	10.103
9398.4640	10.035
9466.5692	10.052
9535.1678	10.207
9604.2636	10.325
9673.8601	10.384
9743.9608	10.456
9814.5696	10.549
9885.6900	10.616
9957.3258	10.644
10029.4807	10.622
10102.1584	10.525
10175.3628	10.519
10249.0977	10.640
10323.3669	10.699
10398.1743	10.674
10473.5237	10.660
10549.4192	10.662
10625.8646	10.691
10702.8640	10.755
10780.4214	10.786
10858.5408	10.774
10937.2262	10.733
11016.4819	10.654
11096.3119	10.619
11176.7203	10.634
11257.7114	10.627
11339.2894	10.591
11421.4586	10.585
11504.2232	10.610
11587.5876	10.614
11671.5560	10.593
11756.1329	10.625
11841.3227	10.714
11927.1298	10.748
12013.5587	10.725
12100.6139	10.728
12188.2999	10.758
12276.6214	10.817
12365.5828	10.906
12455.1889	10.978
12545.4444	11.035
12636.3538	11.059
12727.9221	11.052
12820.1538	11.153
12913.0540	11.353
13006.6273	11.401
13100.8786	11.317
13195.8130	11.316
13291.4353	11.388
13387.7505	11.440
13484.7637	11.475
13582.4798	11.463
13680.9041	11.415
13780.0416	11.380
13879.8974	11.356
13980.4769	11.356
14081.7852	11.374
14183.8276	11.358
14286.6095	11.317
14390.1361	11.268
14494.4130	11.213
14599.4455	11.204
14705.2391	11.227
14811.7993	11.217
14919.1317	11.183
15027.2419	11.175
15136.1355	11.185
15245.8182	11.243
15356.2956	11.332
15467.5737	11.367
15579.6581	11.368
15692.5547	11.394
15806.2694	11.436
15920.8082	11.420
16036.1769	11.368
16152.3817	11.385
16269.4285	11.442
16387.3235	11.431
16506.0728	11.382
16625.6826	11.393
16746.1591	11.438
16867.5087	11.507
16989.7376	11.589
17112.8523	11.647
17236.8591	11.694
17361.7644	11.739
17487.5749	11.782
17614.2971	11.857
17741.9376	11.947
17870.5030	12.068
18000.0000	12.203
18130.4354	12.277
18261.8160	12.325
18394.1487	12.303
18527.4403	12.252
18661.6977	12.532
18796.9281	12.953
18933.1384	13.027
19070.3357	12.959
19208.5272	12.989
19347.7201	13.058
19487.9217	12.786
19629.1392	12.382
19771.3800	12.276
19914.6516	12.280
20058.9614	12.255
20204.3169	12.219
20350.7257	11.519
20498.1954	10.590
20646.7338	9.982
20796.3485	9.481
20947.0475	8.924
21098.8384	8.350
21251.7293	8.112
21405.7281	7.977
21560.8428	7.889
21717.0816	7.814
21874.4525	7.760
22032.9638	7.712
22192.6237	7.720
22353.4406	7.742
22515.4229	7.739
22678.5789	7.729
22842.9172	7.698
23008.4464	7.662
23175.1751	7.668
23343.1120	7.683
23512.2658	7.700
23682.6454	7.716
23854.2596	8.823
24027.1174	10.172
24201.2278	11.426
24376.5998	12.660
24553.2427	12.101
24731.1657	11.180
24910.3779	10.167
25090.8887	9.136
25272.7077	8.411
25455.8441	7.742
25640.3077	7.638
25826.1079	7.633
26013.2545	7.617
26201.7573	7.599
26391.6260	7.609
26582.8706	7.623
26775.5011	7.558
26969.5274	7.482
27164.9597	7.545
27361.8082	7.626
27560.0831	7.557
27759.7949	7.468
27960.9538	7.467
28163.5704	7.477
28367.6552	7.463
28573.2189	7.448
28780.2723	7.491
28988.8260	7.539
29198.8910	7.542
29410.4782	7.540
29623.5986	7.462
29838.2634	7.378
30054.4838	7.427
30272.2709	7.486
30491.6363	7.456
30712.5913	7.419
30935.1474	7.448
31159.3162	7.481
31385.1094	7.474
31612.5389	7.465
31841.6164	7.461
32072.3539	7.456
32304.7634	7.468
32538.8570	7.481
32774.6470	7.443
33012.1456	7.404
33251.3652	7.485
33492.3183	7.569
33735.0174	7.515
33979.4753	7.458
34225.7045	7.509
34473.7181	7.561
34723.5289	7.491
34975.1499	7.420
35228.5942	7.419
35483.8752	7.418
35741.0059	7.418
36000.0000	7.417
36260.8708	7.422
36523.6321	7.426
36788.2974	7.428
37054.8805	7.431
37323.3955	7.448
37593.8562	7.464
37866.2767	7.422
38140.6714	7.382
38417.0544	7.373
38695.4402	7.366
38975.8433	7.400
39258.2784	7.429
39542.7600	7.396
39829.3032	7.364
40117.9227	7.357
40408.6337	7.349
40701.4514	7.335
40996.3909	7.320
41293.4676	7.294
41592.6971	7.270
41894.0949	7.251
42197.6768	7.239
42503.4586	7.284
42811.4561	7.325
43121.6856	7.324
43434.1631	7.319
43748.9050	7.281
44065.9276	7.252
44385.2474	7.284
44706.8812	7.304
45030.8457	7.238
45357.1578	7.183
45685.8345	7.203
46016.8928	7.217
46350.3502	7.198
46686.2240	7.184
47024.5316	7.199
